episode,reward,epsilon,eval_mean,eval_std
576,-11.234362499999994,0.1002944,nan,nan
577,-5.597812499999994,0.10012159999999999,nan,nan
578,-14.068587499999987,0.0999488,nan,nan
579,-10.03797499999999,0.099776,nan,nan
580,-11.339912499999992,0.09960319999999999,-2.170132499999999,0.5315007326311957
581,-9.725174999999986,0.0994304,nan,nan
582,-13.359912499999988,0.0992576,nan,nan
583,-11.137587499999993,0.0990848,nan,nan
584,-6.4069999999999885,0.098912,nan,nan
585,-13.758849999999986,0.09873920000000001,nan,nan
586,-6.608774999999991,0.0985664,nan,nan
587,-12.554899999999995,0.0983936,nan,nan
588,-11.059237499999991,0.09822079999999998,nan,nan
589,-8.326399999999989,0.098048,nan,nan
590,-9.927437499999987,0.09787520000000001,nan,nan
591,-11.143037499999993,0.0977024,nan,nan
592,-8.626149999999992,0.0975296,nan,nan
593,-9.146687499999988,0.09735680000000001,nan,nan
594,-7.931437499999991,0.09718399999999999,nan,nan
595,-14.465575,0.09701119999999999,nan,nan
596,-6.71161249999999,0.0968384,nan,nan
597,-5.415699999999989,0.09666559999999999,nan,nan
598,-4.5977499999999925,0.0964928,nan,nan
599,-9.23079999999999,0.09632,nan,nan
600,-13.260224999999988,0.09614719999999999,-2.3936324999999994,0.6572528952769976
601,-5.30978749999999,0.0959744,nan,nan
602,-6.5096749999999926,0.09580160000000001,nan,nan
603,-11.147412499999989,0.0956288,nan,nan
604,-11.148349999999986,0.095456,nan,nan
605,-8.723724999999993,0.09528319999999998,nan,nan
606,-8.024387499999989,0.0951104,nan,nan
607,-10.64546249999999,0.0949376,nan,nan
608,-10.352412499999994,0.0947648,nan,nan
609,-8.131037499999985,0.094592,nan,nan
610,-8.111587499999988,0.09441920000000001,nan,nan
611,-7.032712499999989,0.0942464,nan,nan
612,-13.45459999999999,0.0940736,nan,nan
613,-11.43701249999999,0.0939008,nan,nan
614,-7.400962499999992,0.09372799999999999,nan,nan
615,-11.456287499999988,0.0935552,nan,nan
616,-6.220062499999994,0.0933824,nan,nan
617,-10.236224999999996,0.09320959999999999,nan,nan
618,-11.84471249999999,0.0930368,nan,nan
619,-5.115812499999998,0.092864,nan,nan
620,-9.530850000000001,0.09269119999999999,-2.1911949999999982,1.0319428102067913
621,-7.616424999999992,0.0925184,nan,nan
622,-12.25816249999999,0.09234560000000001,nan,nan
623,-6.604499999999988,0.0921728,nan,nan
624,-9.02317499999999,0.092,nan,nan
625,-13.149574999999988,0.09182719999999998,nan,nan
626,-7.2067124999999885,0.0916544,nan,nan
627,-10.839912499999995,0.09148160000000001,nan,nan
628,-10.826949999999995,0.0913088,nan,nan
629,-7.617074999999993,0.091136,nan,nan
630,-8.621674999999993,0.09096320000000001,nan,nan
631,-10.431274999999989,0.0907904,nan,nan
632,-11.84932499999999,0.09061759999999999,nan,nan
633,-9.746224999999992,0.0904448,nan,nan
634,-8.411512499999994,0.09027199999999999,nan,nan
635,-10.870237499999988,0.0900992,nan,nan
636,-7.828649999999993,0.0899264,nan,nan
637,-10.539887499999987,0.08975359999999999,nan,nan
638,-8.948849999999988,0.0895808,nan,nan
639,-9.25061249999999,0.089408,nan,nan
640,-8.520287499999991,0.0892352,-2.290115,0.4373387496695197
641,-7.414099999999991,0.0890624,nan,nan
642,-9.648074999999992,0.08888959999999999,nan,nan
643,-9.633812499999992,0.0887168,nan,nan
644,-3.594812499999988,0.088544,nan,nan
645,-6.304937499999995,0.08837119999999998,nan,nan
646,-9.73083749999999,0.0881984,nan,nan
647,-10.642687499999992,0.08802560000000001,nan,nan
648,-9.03872499999999,0.0878528,nan,nan
649,-10.041937499999989,0.08768,nan,nan
650,-8.83096249999999,0.08750720000000001,nan,nan
651,-8.621587499999992,0.08733439999999999,nan,nan
652,-10.850562499999992,0.0871616,nan,nan
653,-8.02246249999999,0.0869888,nan,nan
654,-8.624624999999995,0.08681599999999999,nan,nan
655,-11.344162499999989,0.0866432,nan,nan
656,-13.642724999999993,0.0864704,nan,nan
657,-9.62861249999999,0.08629759999999999,nan,nan
658,-8.631537499999997,0.0861248,nan,nan
659,-10.23314999999999,0.08595199999999999,nan,nan
660,-7.724549999999999,0.0857792,-2.3685524999999976,0.6498606406568991
661,-9.539362499999989,0.0856064,nan,nan
662,-5.015624999999992,0.08543359999999998,nan,nan
663,-7.829674999999991,0.0852608,nan,nan
664,-7.91957499999999,0.085088,nan,nan
665,-9.74566249999999,0.0849152,nan,nan
666,-8.131499999999985,0.0847424,nan,nan
667,-10.92562499999999,0.08456960000000001,nan,nan
668,-9.13884999999999,0.0843968,nan,nan
669,-8.03144999999999,0.084224,nan,nan
670,-11.440549999999993,0.0840512,nan,nan
671,-6.502174999999991,0.08387839999999999,nan,nan
672,-12.249487499999988,0.0837056,nan,nan
673,-9.028449999999987,0.0835328,nan,nan
674,-8.126449999999997,0.08335999999999999,nan,nan
675,-5.817562499999989,0.0831872,nan,nan
676,-9.01843749999999,0.08301439999999999,nan,nan
677,-7.532162499999996,0.0828416,nan,nan
678,-11.650362499999995,0.0826688,nan,nan
679,-6.820424999999989,0.08249599999999999,nan,nan
680,-9.849262499999988,0.0823232,-1.9286074999999996,0.5875266533102965
681,-10.72107499999999,0.0821504,nan,nan
682,-5.007762499999994,0.08197759999999998,nan,nan
683,-11.226949999999992,0.0818048,nan,nan
684,-10.738324999999987,0.08163200000000001,nan,nan
685,-7.019199999999987,0.0814592,nan,nan
686,-9.536674999999988,0.0812864,nan,nan
687,-8.528549999999992,0.08111360000000001,nan,nan
688,-7.82392499999999,0.0809408,nan,nan
689,-8.33428749999999,0.08076799999999999,nan,nan
690,-8.732349999999991,0.0805952,nan,nan
691,-9.228987499999993,0.08042239999999999,nan,nan
692,-3.6002749999999852,0.0802496,nan,nan
693,-8.632737499999992,0.08007679999999999,nan,nan
694,-7.323749999999988,0.07990399999999999,nan,nan
695,-7.727249999999991,0.0797312,nan,nan
696,-8.938437499999988,0.07955839999999999,nan,nan
697,-6.716424999999992,0.0793856,nan,nan
698,-10.829199999999988,0.0792128,nan,nan
699,-12.648862499999991,0.07903999999999999,nan,nan
700,-5.219712499999992,0.0788672,-2.2291549999999987,0.48481892164755286
701,-4.300724999999986,0.0786944,nan,nan
702,-8.2310875,0.0785216,nan,nan
703,-6.60707499999999,0.0783488,nan,nan
704,-9.93284999999999,0.07817600000000001,nan,nan
705,-8.029474999999993,0.0780032,nan,nan
706,-9.52659999999999,0.0778304,nan,nan
707,-9.63656249999999,0.07765760000000001,nan,nan
708,-7.722237499999989,0.07748479999999999,nan,nan
709,-11.339337499999992,0.077312,nan,nan
710,-6.917249999999993,0.0771392,nan,nan
711,-5.412099999999989,0.07696639999999999,nan,nan
712,-7.508549999999992,0.0767936,nan,nan
713,-5.404774999999992,0.07662079999999999,nan,nan
714,-6.0127499999999925,0.07644799999999999,nan,nan
715,-10.045562499999987,0.0762752,nan,nan
716,-7.918287499999987,0.07610239999999999,nan,nan
717,-7.103837499999991,0.0759296,nan,nan
718,-9.825562499999988,0.0757568,nan,nan
719,-4.798662499999992,0.07558399999999998,nan,nan
720,-7.539374999999993,0.0754112,-2.1521949999999994,0.7982833534607195
721,-9.023149999999989,0.07523840000000001,nan,nan
722,-9.406849999999993,0.0750656,nan,nan
723,-7.201799999999991,0.07489280000000001,nan,nan
724,-5.407274999999996,0.07472000000000001,nan,nan
725,-9.427862499999993,0.07454719999999998,nan,nan
726,-5.704024999999991,0.07437440000000001,nan,nan
727,-8.131512499999989,0.0742016,nan,nan
728,-3.383124999999993,0.0740288,nan,nan
729,-11.446099999999987,0.073856,nan,nan
730,-11.548512499999994,0.07368319999999998,nan,nan
731,-7.539312499999986,0.0735104,nan,nan
732,-8.310612499999992,0.0733376,nan,nan
733,-5.102087499999989,0.0731648,nan,nan
734,-11.132099999999994,0.072992,nan,nan
735,-4.600749999999992,0.0728192,nan,nan
736,-7.344599999999993,0.0726464,nan,nan
737,-8.513974999999986,0.0724736,nan,nan
738,-8.123849999999994,0.0723008,nan,nan
739,-9.23093749999999,0.072128,nan,nan
740,-11.139624999999993,0.0719552,-2.0293675000000015,0.4148036607540959
741,-8.01102499999999,0.0717824,nan,nan
742,-6.817087499999993,0.0716096,nan,nan
743,-11.745537499999992,0.0714368,nan,nan
744,-8.723337499999987,0.071264,nan,nan
745,-10.42556249999999,0.0710912,nan,nan
746,-7.928412499999987,0.07091839999999999,nan,nan
747,-5.2072874999999845,0.07074559999999999,nan,nan
748,-9.53559999999999,0.07057279999999999,nan,nan
749,-8.61438749999999,0.07039999999999999,nan,nan
750,-7.919674999999989,0.07022719999999999,nan,nan
751,-7.016899999999993,0.07005439999999999,nan,nan
752,-7.711262499999993,0.06988159999999999,nan,nan
753,-8.833662499999988,0.06970879999999999,nan,nan
754,-9.128437499999988,0.06953599999999999,nan,nan
755,-12.24406249999999,0.06936320000000001,nan,nan
756,-5.001762499999992,0.06919039999999999,nan,nan
757,-9.222024999999993,0.06901759999999998,nan,nan
758,-8.110587499999989,0.06884480000000001,nan,nan
759,-5.208024999999998,0.06867199999999998,nan,nan
760,-8.24179999999999,0.06849920000000001,-1.888872499999999,0.5890774339167963
761,-8.63423749999999,0.06832640000000001,nan,nan
762,-8.810824999999989,0.06815359999999998,nan,nan
763,-11.755999999999988,0.06798080000000001,nan,nan
764,-6.609012499999993,0.06780799999999998,nan,nan
765,-6.0144249999999975,0.0676352,nan,nan
766,-11.550712499999989,0.0674624,nan,nan
767,-9.729162499999989,0.06728959999999998,nan,nan
768,-9.032149999999993,0.0671168,nan,nan
769,-4.610362499999999,0.066944,nan,nan
770,-5.39421249999999,0.06677119999999998,nan,nan
771,-7.83394999999999,0.0665984,nan,nan
772,-5.602637499999991,0.0664256,nan,nan
773,-4.210362499999993,0.0662528,nan,nan
774,-7.82222499999999,0.06608,nan,nan
775,-8.628687499999987,0.0659072,nan,nan
776,-5.2025874999999955,0.0657344,nan,nan
777,-9.234387499999993,0.0655616,nan,nan
778,-6.819299999999997,0.0653888,nan,nan
779,-5.810337499999986,0.065216,nan,nan
780,-11.54377499999999,0.0650432,-1.9691700000000008,0.3505178276136596
781,-5.100574999999988,0.0648704,nan,nan
782,-10.730312499999991,0.0646976,nan,nan
783,-7.527999999999988,0.0645248,nan,nan
784,-7.824387499999991,0.06435199999999999,nan,nan
785,-5.8069374999999885,0.06417919999999999,nan,nan
786,-8.631424999999988,0.06400639999999999,nan,nan
787,-4.907849999999991,0.06383359999999999,nan,nan
788,-8.019574999999989,0.06366079999999999,nan,nan
789,-7.624087499999989,0.06348799999999999,nan,nan
790,-5.714324999999991,0.06331519999999999,nan,nan
791,-6.827824999999992,0.06314239999999999,nan,nan
792,-7.216699999999992,0.06296960000000001,nan,nan
793,-5.514599999999988,0.06279679999999999,nan,nan
794,-4.802124999999989,0.06262399999999999,nan,nan
795,-7.011974999999989,0.06245120000000001,nan,nan
796,-12.05142499999999,0.062278399999999984,nan,nan
797,-6.425424999999988,0.06210560000000001,nan,nan
798,-10.62532499999999,0.06193279999999998,nan,nan
799,-7.419924999999993,0.06175999999999998,nan,nan
800,-5.894574999999989,0.06158720000000001,-2.2280475000000006,0.4592831545871229
801,-6.632749999999989,0.06141439999999998,nan,nan
802,-8.80889999999999,0.06124159999999998,nan,nan
803,-4.702737499999995,0.061068800000000006,nan,nan
804,-8.016612499999994,0.06089599999999998,nan,nan
805,-5.002199999999995,0.060723200000000005,nan,nan
806,-7.117074999999991,0.060550400000000004,nan,nan
807,-13.149737499999992,0.060377599999999976,nan,nan
808,-9.143549999999992,0.0602048,nan,nan
809,-8.518087499999991,0.060032,nan,nan
810,-5.497999999999994,0.0598592,nan,nan
811,-7.507237499999988,0.0596864,nan,nan
812,-5.21033749999999,0.0595136,nan,nan
813,-3.1955749999999963,0.0593408,nan,nan
814,-5.809162499999992,0.059168,nan,nan
815,-10.12839999999999,0.0589952,nan,nan
816,-6.410312499999993,0.0588224,nan,nan
817,-5.199512499999997,0.058649599999999996,nan,nan
818,-6.728749999999989,0.058476799999999995,nan,nan
819,-6.7272624999999895,0.058303999999999995,nan,nan
820,-2.100737500000002,0.058131199999999994,-2.0669699999999995,0.48610152981398624
821,-5.807387499999988,0.05795839999999999,nan,nan
822,-7.32363749999999,0.05778559999999999,nan,nan
823,-7.222162499999989,0.05761279999999999,nan,nan
824,-6.4121749999999915,0.05743999999999999,nan,nan
825,-5.809962499999989,0.05726719999999999,nan,nan
826,-9.321299999999987,0.05709439999999999,nan,nan
827,-6.314424999999992,0.05692159999999999,nan,nan
828,-5.609699999999989,0.05674879999999999,nan,nan
829,-6.507162499999987,0.056576000000000015,nan,nan
830,-7.418749999999987,0.05640319999999999,nan,nan
831,-4.607874999999995,0.056230399999999986,nan,nan
832,-4.8045249999999875,0.05605760000000001,nan,nan
833,-4.80061249999999,0.055884799999999984,nan,nan
834,-5.200249999999998,0.05571200000000001,nan,nan
835,-4.6052499999999945,0.05553919999999998,nan,nan
836,-1.786037500000002,0.05536639999999998,nan,nan
837,-5.2155874999999945,0.05519360000000001,nan,nan
838,-7.73967499999999,0.05502079999999998,nan,nan
839,-5.807562499999988,0.05484799999999998,nan,nan
840,-4.304987499999996,0.05467520000000001,-2.1086900000000006,0.32070295352553096
841,-4.198412499999992,0.05450239999999998,nan,nan
842,-5.803424999999991,0.054329600000000006,nan,nan
843,-4.2007124999999945,0.054156800000000005,nan,nan
844,-8.634099999999991,0.053983999999999976,nan,nan
845,-3.597862499999988,0.053811200000000003,nan,nan
846,-12.06073749999999,0.0536384,nan,nan
847,-5.8064624999999905,0.0534656,nan,nan
848,-9.232149999999987,0.0532928,nan,nan
849,-3.39239999999999,0.05312,nan,nan
850,-5.914774999999996,0.0529472,nan,nan
851,-7.824674999999987,0.0527744,nan,nan
852,-3.193524999999997,0.05260159999999997,nan,nan
853,-3.5953749999999944,0.0524288,nan,nan
854,-7.921887499999993,0.052256,nan,nan
855,-5.911699999999994,0.052083199999999996,nan,nan
856,-7.124949999999986,0.051910399999999995,nan,nan
857,-3.3932499999999925,0.051737599999999995,nan,nan
858,-7.016549999999992,0.051564799999999994,nan,nan
859,-5.817562499999991,0.05139199999999999,nan,nan
860,-7.011437499999994,0.05121919999999999,-2.1751724999999995,0.8995469507757733
861,-5.000174999999989,0.05104639999999999,nan,nan
862,-9.628799999999995,0.05087359999999999,nan,nan
863,-6.715049999999988,0.05070079999999999,nan,nan
864,-7.025599999999994,0.05052799999999999,nan,nan
865,-3.702599999999991,0.05035519999999999,nan,nan
866,-7.524562499999991,0.050182400000000016,nan,nan
867,-7.7242124999999895,0.05000959999999999,nan,nan
868,-8.012612499999987,0.04983679999999999,nan,nan
869,-2.382962499999987,0.049663999999999986,nan,nan
870,-4.195162499999992,0.049491199999999985,nan,nan
871,-9.964249999999991,0.049318399999999984,nan,nan
872,-7.024874999999987,0.049145599999999984,nan,nan
873,-7.540587499999993,0.04897279999999998,nan,nan
874,-5.418212499999991,0.04880000000000001,nan,nan
875,-4.0057124999999925,0.04862719999999998,nan,nan
876,-6.725412499999992,0.04845439999999998,nan,nan
877,-5.720149999999996,0.04828160000000001,nan,nan
878,-6.211524999999989,0.04810879999999998,nan,nan
879,-5.194774999999995,0.047936000000000006,nan,nan
880,-6.099862499999996,0.047763200000000006,-2.0473975000000015,0.5048208189793677
881,-6.82254999999999,0.04759039999999998,nan,nan
882,-7.20624999999999,0.047417600000000004,nan,nan
883,-5.5117374999999935,0.0472448,nan,nan
884,-4.507412499999994,0.047072,nan,nan
885,-6.82496249999999,0.0468992,nan,nan
886,-4.404612499999994,0.046726399999999974,nan,nan
887,-3.4011874999999954,0.0465536,nan,nan
888,-4.407599999999994,0.0463808,nan,nan
889,-6.4175624999999865,0.04620799999999997,nan,nan
890,-7.009662499999997,0.0460352,nan,nan
891,-3.9932249999999923,0.0458624,nan,nan
892,-3.9952624999999937,0.0456896,nan,nan
893,-3.5102500000000005,0.045516799999999996,nan,nan
894,-3.897962499999989,0.045343999999999995,nan,nan
895,-8.030212499999989,0.045171199999999995,nan,nan
896,-7.314849999999987,0.044998399999999994,nan,nan
897,-5.304674999999986,0.04482559999999999,nan,nan
898,-4.587649999999988,0.04465279999999999,nan,nan
899,-5.609599999999994,0.04447999999999999,nan,nan
900,-8.928062499999998,0.04430719999999999,-1.825497500000002,0.20608599136646785
901,-3.7982124999999884,0.04413439999999999,nan,nan
902,-8.406474999999984,0.04396159999999999,nan,nan
903,-7.7119124999999915,0.04378880000000002,nan,nan
904,-5.8168374999999894,0.04361599999999999,nan,nan
905,-5.404787499999994,0.04344319999999999,nan,nan
906,-5.81283749999999,0.04327039999999999,nan,nan
907,-6.016912499999987,0.043097599999999986,nan,nan
908,-5.92303749999999,0.042924799999999985,nan,nan
909,-2.998699999999995,0.042751999999999984,nan,nan
910,-7.322062499999991,0.042579199999999984,nan,nan
911,-2.9931624999999937,0.04240640000000001,nan,nan
912,-4.515649999999987,0.04223359999999998,nan,nan
913,-2.3913874999999987,0.04206079999999998,nan,nan
914,-4.8112874999999935,0.04188800000000001,nan,nan
915,-8.817324999999991,0.04171519999999998,nan,nan
916,-3.80313749999999,0.04154240000000001,nan,nan
917,-5.407287499999987,0.041369600000000006,nan,nan
918,-4.511724999999997,0.04119679999999998,nan,nan
919,-11.038962499999993,0.041024000000000005,nan,nan
920,-5.615049999999994,0.040851200000000004,-1.9077075000000003,0.27513954250525074
921,-7.61641249999999,0.040678399999999976,nan,nan
922,-7.219387499999997,0.0405056,nan,nan
923,-6.608837499999988,0.040332799999999974,nan,nan
924,-4.712412499999995,0.04016,nan,nan
925,-3.390537499999995,0.0399872,nan,nan
926,-3.3927624999999915,0.03981439999999997,nan,nan
927,-6.2250499999999915,0.0396416,nan,nan
928,-4.810349999999994,0.0394688,nan,nan
929,-3.1931624999999957,0.039296,nan,nan
930,-2.598987499999989,0.0391232,nan,nan
931,-3.895362499999995,0.038950399999999996,nan,nan
932,-3.5908249999999944,0.038777599999999995,nan,nan
933,-4.400624999999991,0.038604799999999995,nan,nan
934,-4.402962499999994,0.038431999999999994,nan,nan
935,-6.419499999999994,0.03825919999999999,nan,nan
936,-9.820749999999993,0.03808639999999999,nan,nan
937,-5.612474999999991,0.03791359999999999,nan,nan
938,-4.007962499999985,0.03774079999999999,nan,nan
939,-6.4222999999999875,0.03756799999999999,nan,nan
940,-4.805549999999994,0.03739519999999999,-2.2135475,0.5612398627369571
941,-1.9838750000000018,0.03722239999999999,nan,nan
942,-7.619574999999989,0.03704959999999999,nan,nan
943,-4.389849999999987,0.03687679999999999,nan,nan
944,-4.699599999999991,0.03670399999999999,nan,nan
945,-5.919775,0.036531199999999986,nan,nan
946,-6.62829999999999,0.036358399999999985,nan,nan
947,-4.909612499999989,0.036185599999999984,nan,nan
948,-5.7028249999999865,0.03601280000000001,nan,nan
949,-6.8316499999999944,0.03583999999999998,nan,nan
950,-5.815612499999998,0.03566719999999998,nan,nan
951,-3.7952624999999904,0.03549440000000001,nan,nan
952,-4.899587499999995,0.03532159999999998,nan,nan
953,-5.410412499999992,0.03514880000000001,nan,nan
954,-2.194074999999999,0.03497600000000001,nan,nan
955,-4.403149999999988,0.03480319999999998,nan,nan
956,-4.597474999999994,0.034630400000000006,nan,nan
957,-5.3071874999999915,0.03445759999999998,nan,nan
958,-3.8084124999999958,0.034284799999999976,nan,nan
959,-1.7939000000000018,0.034112,nan,nan
960,-3.2903499999999983,0.033939199999999975,-2.0291550000000003,0.5312524085592433
961,-2.898512499999991,0.0337664,nan,nan
962,-4.803137499999997,0.0335936,nan,nan
963,-3.398137499999988,0.03342079999999997,nan,nan
964,-3.4033249999999975,0.033248,nan,nan
965,-5.62014999999999,0.0330752,nan,nan
966,-3.892949999999991,0.0329024,nan,nan
967,-5.604499999999991,0.0327296,nan,nan
968,-4.99728749999999,0.0325568,nan,nan
969,-3.789899999999996,0.032383999999999996,nan,nan
970,-1.996300000000002,0.032211199999999995,nan,nan
971,-4.390162499999991,0.032038399999999995,nan,nan
972,-4.507837499999993,0.031865599999999994,nan,nan
973,-4.515262499999991,0.03169279999999999,nan,nan
974,-6.512074999999988,0.03151999999999999,nan,nan
975,-4.207887499999995,0.03134719999999999,nan,nan
976,-5.825149999999994,0.03117439999999999,nan,nan
977,-3.391037499999992,0.03100159999999999,nan,nan
978,-4.100549999999988,0.03082879999999999,nan,nan
979,-5.312574999999991,0.03065599999999999,nan,nan
980,-2.5883249999999918,0.030483199999999988,-2.2514924999999986,0.26854124550522745
981,-4.505537499999991,0.030310399999999987,nan,nan
982,-3.6031499999999954,0.030137599999999987,nan,nan
983,-3.598137499999991,0.029964799999999986,nan,nan
984,-3.5980499999999895,0.029791999999999985,nan,nan
985,-3.7923374999999986,0.029619200000000012,nan,nan
986,-8.734774999999992,0.029446399999999984,nan,nan
987,-5.394599999999989,0.029273599999999983,nan,nan
988,-3.395087499999995,0.02910080000000001,nan,nan
989,-3.5902624999999975,0.02892799999999998,nan,nan
990,-5.197274999999998,0.02875519999999998,nan,nan
991,-3.5951749999999953,0.02858239999999998,nan,nan
992,-5.4128374999999895,0.02840959999999998,nan,nan
993,-2.9929749999999937,0.028236800000000006,nan,nan
994,-6.212924999999992,0.028063999999999978,nan,nan
995,-4.5028624999999876,0.027891199999999977,nan,nan
996,-3.4929499999999987,0.027718400000000004,nan,nan
997,-2.393724999999999,0.027545599999999976,nan,nan
998,-3.3878624999999927,0.027372800000000003,nan,nan
999,-3.4035124999999944,0.027200000000000002,-2.270550000000001,0.5085107924739642
